-	/fruits	/fruits/shape	/fruits/shape	/fruits/shape	/fruits/texture	/fruits/texture	/fruits/texture	/fruits/position	/fruits/position	/fruits/position	/fruits/hairs	/fruits/hairs	/fruits/hairs	/fruits/colour	/fruits/colour	/fruits/colour	/fruits/apex	/fruits/apex/shape	/fruits/apex/shape	/fruits/apex/shape	/fruits/apex/texture	/fruits/apex/texture	/fruits/apex/texture	/fruits/apex/position	/fruits/apex/position	/fruits/apex/position	/fruits/apex/hairs	/fruits/apex/hairs	/fruits/apex/hairs	/fruits/dimensions (merged)	/fruits/dimensions (merged)/length	/fruits/dimensions (merged)/length	/fruits/dimensions (merged)/length/minimum	/fruits/dimensions (merged)/length/maximum	/fruits/dimensions (merged)/width	/fruits/dimensions (merged)/width	/fruits/dimensions (merged)/width/minimum	/fruits/dimensions (merged)/width/maximum	/fruits/dimensions (merged)/texture	/fruits/dimensions (merged)/texture	/fruits/dimensions (merged)/texture	/fruits/stigma	/fruits/stigma	/fruits/stigma/minimum	/fruits/stigma/maximum	/fruits/stigma/shape	/fruits/stigma/shape	/fruits/stigma/shape	/fruits/stigma/hairs	/fruits/stigma/hairs	/fruits/stigma/hairs	/fruits/stigma/growth form	/fruits/stigma/growth form	/fruits/stigma/growth form	/habit	/habit	/habit/minimum	/habit/maximum	/habit/texture	/habit/texture	/habit/texture	/habit/hairs	/habit/hairs	/habit/hairs	/habit/growth form	/habit/growth form	/habit/growth form	/habit/height	/habit/height	/habit/height/minimum	/habit/height/maximum	/inflorescences	/inflorescences	/inflorescences/minimum	/inflorescences/maximum	/inflorescences/shape	/inflorescences/shape	/inflorescences/shape	/inflorescences/position	/inflorescences/position	/inflorescences/position	/inflorescences/colour	/inflorescences/colour	/inflorescences/colour	/inflorescences/floral bracts	/inflorescences/floral bracts/shape	/inflorescences/floral bracts/shape	/inflorescences/floral bracts/shape	/inflorescences/floral bracts/margin type	/inflorescences/floral bracts/margin type	/inflorescences/floral bracts/margin type	/inflorescences/floral bracts/hairs	/inflorescences/floral bracts/hairs	/inflorescences/floral bracts/hairs	/inflorescences/floral bracts/colour	/inflorescences/floral bracts/colour	/inflorescences/floral bracts/colour	/inflorescences/growth form	/inflorescences/growth form	/inflorescences/growth form	/inflorescences/growth form/growth form	/inflorescences/growth form/growth form	/inflorescences/growth form/growth form	/inflorescences/peduncle	/inflorescences/peduncle	/inflorescences/peduncle/minimum	/inflorescences/peduncle/maximum	/inflorescences/peduncle/shape	/inflorescences/peduncle/shape	/inflorescences/peduncle/shape	/inflorescences/peduncle/hairs	/inflorescences/peduncle/hairs	/inflorescences/peduncle/hairs	/inflorescences/peduncle/colour	/inflorescences/peduncle/colour	/inflorescences/peduncle/colour	/inflorescences/peduncle/length	/inflorescences/peduncle/length	/inflorescences/peduncle/length/minimum	/inflorescences/peduncle/length/maximum	/inflorescences/position	/inflorescences/position	/inflorescences/position/colour	/inflorescences/position/colour	/inflorescences/position/colour	/inflorescences/rachises	/inflorescences/rachises/hairs	/inflorescences/rachises/hairs	/inflorescences/rachises/hairs	/inflorescences/rachises/colour	/inflorescences/rachises/colour	/inflorescences/rachises/colour	/inflorescences/spikes	/inflorescences/spikes/shape	/inflorescences/spikes/shape	/inflorescences/spikes/shape	/inflorescences/spikes/growth form	/inflorescences/spikes/growth form	/inflorescences/spikes/growth form	/inflorescences/spikes/colour	/inflorescences/spikes/colour	/inflorescences/spikes/colour	/inflorescences/spikes/length	/inflorescences/spikes/length	/inflorescences/spikes/length/minimum	/inflorescences/spikes/length/maximum	/infructescences	/infructescences/growth form	/infructescences/growth form	/infructescences/growth form	/infructescences/colour	/infructescences/colour	/infructescences/colour	/infructescences/dimensions (merged)	/infructescences/dimensions (merged)/length	/infructescences/dimensions (merged)/length	/infructescences/dimensions (merged)/length/minimum	/infructescences/dimensions (merged)/length/maximum	/infructescences/dimensions (merged)/width	/infructescences/dimensions (merged)/width	/infructescences/dimensions (merged)/width/minimum	/infructescences/dimensions (merged)/width/maximum	/infructescences/dimensions (merged)/texture	/infructescences/dimensions (merged)/texture	/infructescences/dimensions (merged)/texture	/internodes	/internodes	/internodes/minimum	/internodes/maximum	/internodes/hairs	/internodes/hairs	/internodes/hairs	/internodes/colour	/internodes/colour	/internodes/colour	/leaves	/leaves	/leaves/minimum	/leaves/maximum	/leaves/blade	/leaves/blade/shape	/leaves/blade/shape	/leaves/blade/shape	/leaves/blade/texture	/leaves/blade/texture	/leaves/blade/texture	/leaves/blade/hairs	/leaves/blade/hairs	/leaves/blade/hairs	/leaves/blade/colour	/leaves/blade/colour	/leaves/blade/colour	/leaves/blade/apex	/leaves/blade/apex/shape	/leaves/blade/apex/shape	/leaves/blade/apex/shape	/leaves/blade/apex/hairs	/leaves/blade/apex/hairs	/leaves/blade/apex/hairs	/leaves/blade/base	/leaves/blade/base/shape	/leaves/blade/base/shape	/leaves/blade/base/shape	/leaves/blade/base/hairs	/leaves/blade/base/hairs	/leaves/blade/base/hairs	/leaves/blade/base/growth form	/leaves/blade/base/growth form	/leaves/blade/base/growth form	/leaves/blade/base/colour	/leaves/blade/base/colour	/leaves/blade/base/colour	/leaves/blade/base/differential distance	/leaves/blade/base/differential distance	/leaves/blade/base/differential distance/minimum	/leaves/blade/base/differential distance/maximum	/leaves/blade/dimensions	/leaves/blade/dimensions/length	/leaves/blade/dimensions/length	/leaves/blade/dimensions/length/minimum	/leaves/blade/dimensions/length/maximum	/leaves/blade/dimensions/width	/leaves/blade/dimensions/width	/leaves/blade/dimensions/width/minimum	/leaves/blade/dimensions/width/maximum	/leaves/blade/dimensions/growth form	/leaves/blade/dimensions/growth form	/leaves/blade/dimensions/growth form	/leaves/blade/margins	/leaves/blade/margins	/leaves/blade/margins/minimum	/leaves/blade/margins/maximum	/leaves/blade/margins/shape	/leaves/blade/margins/shape	/leaves/blade/margins/shape	/leaves/blade/margins/hairs	/leaves/blade/margins/hairs	/leaves/blade/margins/hairs	/leaves/blade/shape	/leaves/blade/shape	/leaves/blade/shape	/leaves/blade/shape/minimum	/leaves/blade/shape/maximum	/leaves/blade/shape/shape	/leaves/blade/shape/shape	/leaves/blade/shape/shape	/leaves/blade/texture	/leaves/blade/texture	/leaves/blade/texture/colour	/leaves/blade/texture/colour	/leaves/blade/texture/colour	/leaves/petiole	/leaves/petiole	/leaves/petiole/minimum	/leaves/petiole/maximum	/leaves/petiole/texture	/leaves/petiole/texture	/leaves/petiole/texture	/leaves/petiole/position	/leaves/petiole/position	/leaves/petiole/position	/leaves/petiole/hairs	/leaves/petiole/hairs	/leaves/petiole/hairs	/leaves/petiole/colour	/leaves/petiole/colour	/leaves/petiole/colour	/leaves/petiole/length	/leaves/petiole/length	/leaves/petiole/length/minimum	/leaves/petiole/length/maximum	/leaves/veins	/leaves/veins	/leaves/veins/minimum	/leaves/veins/maximum	/leaves/veins/shape	/leaves/veins/shape	/leaves/veins/shape	/leaves/veins/texture	/leaves/veins/texture	/leaves/veins/texture	/leaves/veins/position	/leaves/veins/position	/leaves/veins/position	/leaves/veins/hairs	/leaves/veins/hairs	/leaves/veins/hairs	/leaves/veins/colour	/leaves/veins/colour	/leaves/veins/colour	/stems	/stems/shape	/stems/shape	/stems/shape	/stems/texture	/stems/texture	/stems/texture	/stems/hairs	/stems/hairs	/stems/hairs	/stems/growth form	/stems/growth form	/stems/growth form	/stems/colour	/stems/colour	/stems/colour	/stems/length	/stems/length	/stems/length/minimum	/stems/length/maximum	/habitat	/habitat/growth form	/habitat/growth form	/habitat/growth form	/habitat/colour	/habitat/colour	/habitat/colour	/habitat/altitude	/habitat/altitude	/habitat/altitude/minimum	/habitat/altitude/maximum	
PIPERACEAE  	Fruits small drupes or nuts.	0	0000000000000000000000000000	-	0	0	-	0	0	-	0	0000000000	-	0	0000000000	-	-	0	000	-	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	00000	-	0	0	-	0	00	-	Herbs, shrubs or treelets, sometimes scandent, rarely lianas. 	-	-	-	0	0	-	0	0000000	-	169	100	scandent	-	-	-	-	Inflorescences |, axillary, or leaf-opposed spikes with minute flowers, solitary or few together, or occasionally spikes arranged in panicles or umbels. 	-	-	-	0	0	-	1	1	axillary	0	000	-	-	0	000000000	-	0	0	-	0	0000000	-	0	000	-	0	0000000000000	-	0	00000	-	-	-	-	-	0	0	-	0	0000000000000000	-	0	000000000000	-	-	-	-	-	000100000	terminal	0	0	-	-	0	00000	-	0	00	-	-	0	00	-	0	0	-	0	00000000000000000000000000	-	-	-	-	-	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves simple, alternate, opposite or in whorls;      	-	-	-	-	0	0000	-	0	0	-	0	0000	-	0	00000000000000	-	-	0	00000000000	-	0	0	-	-	0	000000000000000000000000000000000000000000000	-	0	0000000000000000000	-	0	00	-	0	00000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	000	-	0	0000	-	0	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	-	0	00000000000000000000000	-	00000000000000000000000000000000000000000000000	-	0	00	-	-	-	-	-	0	0	-	0	0	-	0	000000000000000	-	0	000000	-	-	-	-	-	-	-	-	-	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	-	0	00	-	0	00	-	0	000000000000	-	0	0000	-	0	00000000000	-	-	-	-	-	-	0	0	-	0	000	-	-	-	-	-	
PEPEROMIA  	Fruits minute nuts or drupes (“berries”), (sub)basely or laterally attached, sessile or somewhat stipitate when mature, occasionally somewhat sunken in rachis, smooth or sticky, globose, ellipsoid or cylindrical,      	2461	0010000000000000000010000000	cylindric,globose	586	1	smooth	23	1	lateral	0	0000000000	-	0	0000000000	-	apex obliquely scutellate or truncate, with or without a slender beak, 	4675	101	oblique,truncate	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	stigma apical, central or at base of beak.	-	-	-	0	00000	-	0	0	-	0	00	-	Small epiphytic, epilithic, or terrestrial, succulent herbs, creeping, prostrate, hanging, ascending or erect. 	-	-	-	0	0	-	0	0000000	-	22	011	creeping,erect	-	-	-	-	Inflorescences |, solitary or few together, occasionally paniculate; 	-	-	-	5413	1	paniculate	0	0	-	0	000	-	floral bracts peltate, mainly rounded, glabrous, often glandular. 	6274	010000000	rounded	0	0	-	71	0000001	glabrous	0	000	-	0	0000000000000	-	0	00000	-	-	-	-	-	0	0	-	0	0000000000000000	-	0	000000000000	-	-	-	-	-	000100100	terminal, leaf-opposed or axillary spikes	0	0	-	rachis glabrous (but hairy in P. tetraphylla); 	71	10001	glabrous,hairy	0	00	-	-	0	00	-	0	0	-	0	00000000000000000000000000	-	-	-	-	-	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves alternate, opposite or in whorls or 3-7 per node;      	-	3	7	-	0	0000	-	0	0	-	0	0000	-	0	00000000000000	-	-	0	00000000000	-	0	0	-	-	0	000000000000000000000000000000000000000000000	-	0	0000000000000000000	-	0	00	-	0	00000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	000	-	0	0000	-	0	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	-	0	00000000000000000000000	-	00000000000000000000000000000000000000000000000	-	0	00	-	-	-	-	-	0	0	-	0	0	-	0	000000000000000	-	0	000000	-	-	-	-	-	pinnately or palmately veined. 	-	-	-	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	-	0	00	-	0	00	-	0	000000000000	-	0	0000	-	0	00000000000	-	-	-	-	-	-	0	0	-	0	000	-	-	-	-	-	
Peperomia alata 	Fruits laterally attached, globose-ovoid, reddish brown,      	3814	0010000000000000000000010000	globose,ovoid	0	0	-	23	1	lateral	0	0000000000	-	285	1010000000	brown,reddish	apex oblique with subapical stigma.	4675	100	oblique	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	00000	-	0	0	-	0	00	-	Epiphytic, epilithic or terrestrial, glabrous herb. 	-	-	-	0	0	-	71	0001000	glabrous	0	000	-	-	-	-	-	Inflorescence |, single or few together, 	-	-	-	0	0	-	0	0	-	0	000	-	floral bracts rounded, glabrous, slightly glandular. 	6274	010000000	rounded	0	0	-	71	0000001	glabrous	0	000	-	43	0000001000000	erect	43	00100	erect	peduncle not slender, |, green; 	-	-	-	0	0	-	0	0000000000000000	-	782	000001000000	green	0.3-1.5 cm long	-	0.3	1.5	000000001	terminal or axillary	0	0	-	-	0	00000	-	0	00	-	spike |, yellow; 	0	00	-	0	0	-	2486	00010000000000000000000000	yellow	6-14 cm long	-	6	14	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	internodes winged or ridged below nodes, green or reddish. 	-	-	-	0	0	-	830	100000	green or reddish	Leaves alternate;      	-	-	-	blade |, green above, often reddish brown beneath, |, 	0	0000	-	0	0	-	0	0000	-	285	01010000100000	brown,green,reddish	apex acuminate, 	124	00000000100	acuminate	0	0	-	base acute, glabrous; 	247	000000000000000000000000000000100000000000000	acute	71	0000000001000000000	glabrous	0	00	-	0	00000	-	-	-	-	-	4.5-13 x 2-5 cm	4.5-13	-	4.5	13	2-5	-	2	5	0	0	-	margin may be ciliate towards apex, 	-	-	-	0	000	-	1	1000	ciliate	0	000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000	elliptic or broadly elliptic or ovate	-	-	5167	00000000000000000010000	ovate	00000000000000000000000000000000000001000000000	fleshy membranous or coriaceous	0	00	-	petiole |, deeply grooved or winged; 	-	-	-	0	0	-	0	0	-	0	000000000000000	-	0	000000	-	0.3-3 cm long	-	0.3	3	3-5-pli- or palmately veined. 	-	3	5	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	Stem ascending, 	0	00	-	0	00	-	0	000000000000	-	0	0000	-	0	00000000000	-	10-40 cm long	-	10	40	-	0	0	-	0	000	-	from 0 up to 1700 m	-	0	1700	
Peperomia angustata 	Fruits basely attached, ovoid to globose, beaked, blackish, often verruculose,      	5353	0000000000010000000000000000	ovoid to globose	0	0	-	0	0	-	0	0000000000	-	143	0000001000	blackish	apex obliquely scutellate, 	4675	100	oblique	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	stigma apical.	-	-	-	0	00000	-	0	0	-	0	00	-	Terrestrial, epiphytic or epilithic herb, erect, creeping or ascending, rooting at nodes. 	-	-	-	0	0	-	0	0000000	-	22	011	creeping,erect	-	-	-	-	Inflorescence single, 	-	-	-	0	0	-	0	0	-	0	000	-	floral bracts rounded to oblong, slightly glandular. 	6353	000001000	rounded to oblong	0	0	-	0	0000000	-	0	000	-	43	0000001000000	erect	43	00100	erect	peduncle slender, |, glabrous or minutely pubescent, red; 	-	-	-	0	0	-	71	0000100000000001	glabrous,pubescent	1705	000000000001	red	2-3 cm long	-	2	3	000100000	terminal	0	0	-	-	0	00000	-	0	00	-	spike |, moderately to densely flowered; 	0	00	-	0	0	-	1705	00000000000100000000000000	red	10-16 cm long	-	10	16	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves in whorls of (2-)3-4, basely attached;      	-	3	4	-	0	0000	-	0	0	-	0	0000	-	0	00000000000000	-	apex acute or acuminate, 	251	10000000000	acute or acuminate	0	0	-	base acutish to cuneate, glabrous; 	2338	000000000000000000000000000000000000000000010	cuneate	71	0000000001000000000	glabrous	0	00	-	0	00000	-	-	-	-	-	2-6 x 1-3 cm	2-6	-	2	6	1-3	-	1	3	0	0	-	-	-	-	-	0	000	-	0	0000	-	0	000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000	rhombic to elliptic or oblanceolate	-	-	4306	00000000000000010001000	ob,rhombic	00000000000000000000000000000000000000000000001	fleshy to coriaceous	0	00	-	petiole |, glabrous; 	-	-	-	0	0	-	0	0	-	71	000001000000000	glabrous	0	000000	-	0.2-1.5 cm long	-	0.2	1.5	palmately 3-veined. 	3	-	-	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	Stem glabrous, |, green or reddish. 	0	00	-	0	00	-	71	000000000001	glabrous	0	0000	-	830	10000000000	green or reddish	30-100 cm long	-	30	100	in forests, 	0	0	-	0	000	-	from 0 up to 2400 m	-	0	2400	
Peperomia blanda 	Fruits subbasely attached, globose to ovoid, more or less verruculose, brown,      	3899	0000000000000010000000000000	globose to ovoid	0	0	-	0	0	-	0	0000000000	-	285	1000000000	brown	apex oblique with subapical stigma.	4675	100	oblique	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	00000	-	0	0	-	0	00	-	Terrestrial, epiphytic or epilithic herb, erect or ascending from rooting base. 	-	-	-	0	0	-	0	0000000	-	43	001	erect	-	-	-	-	Inflorescence |, single or few together; 	-	-	-	0	0	-	0	0	-	0	000	-	floral bracts rounded, glandular. 	6274	010000000	rounded	0	0	-	0	0000000	-	0	000	-	0	0000000000000	-	0	00000	-	peduncle |, pubescent or crisp-pubescent; 	-	-	-	0	0	-	386	0000100000000000	pubescent	0	000000000000	-	0.7-3.2 cm long	-	0.7	3.2	000000001	terminal or axillary	0	0	-	-	0	00000	-	0	00	-	spike |, green, densely to laxly flowered; 	0	00	-	0	0	-	782	00000000000100000000000100	green,red	2.5-15 cm long	-	2.5	15	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves opposite or in whorls of 3-7 (sometimes dimorphic), basely attached;      	-	3	7	-	0	0000	-	0	0	-	0	0000	-	0	00000000000000	-	apex acute or somewhat acuminate, 	124	01000000100	acuminate,acute	0	0	-	base acute, pubescent usually on both sides; 	247	000000000000000000000000000000100000000000000	acute	386	0000000000000000010	pubescent	0	00	-	0	00000	-	-	-	-	-	2-8 x 0.8-4 cm	2-8	-	2	8	0.8-4	-	0.8	4	0	0	-	margin ciliate, 	-	-	-	0	000	-	1	1000	ciliate	0	000000000001000000000000000100000000000000000000001000000000000000000000000000100000000000000000000000	elliptic, narrowly elliptic, or obovate, often rhombic	-	-	4306	00000000000000010011000	ob,ovate,rhombic	00000000000000000000000000100000000000000000000	slightly fleshy	0	00	-	petiole |, pubescent; 	-	-	-	0	0	-	0	0	-	386	000000000000010	pubescent	0	000000	-	0.2-1 cm long	-	0.2	1	palmately 3-veined. 	3	-	-	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	Stem villous, often fuscous, green or reddish, 	0	00	-	0	00	-	596	001000000000	villous	0	0000	-	830	10000000000	green or reddish	10-20 cm long	-	10	20	-	0	0	-	0	000	-	above 200 m, up to 1100 m	-	200	1100	
Peperomia delascioi 	Fruits stipitate pale brown, smooth, oblong-ellipsoid, |, crowned with a persistent, conic style, 	1969	0000000000000000000001100010	conic,ob,oblong	586	1	smooth	0	0	-	0	0000000000	-	285	1000000000	brown	-	0	000	-	0	0	-	0	0	-	0	0	-	1-1.1 x 0.5 mm	1-1.1	-	1	1.1	0.5	0.5	-	-	0	0	-	stigma apical, mammiform.	-	-	-	0	00000	-	0	0	-	0	00	-	Terrestrial herb, non-creeping, suberect or ascending |, not rooting at nodes. 	-	-	-	0	0	-	0	0000000	-	22	011	creeping,erect	up to 9 cm	-	-	9	Inflorescence |, solitary; 	-	-	-	0	0	-	0	0	-	0	000	-	floral bracts rounded, umbonate with pale margin, 	6274	010000000	rounded	0	0	-	0	0000000	-	0	000	-	43	0000001000000	erect	43	00100	erect	peduncle |, minutely hirtellous, without bracts; 	-	-	-	0	0	-	176	0001000000000000	hirtellous	0	000000000000	-	0.3-0.5 cm long	-	0.3	0.5	000001000	terminal opposite the uppermost leaves	0	0	-	rachis glabrous. 	71	00001	glabrous	0	00	-	spike with scattered flowers, 	0	00	-	0	0	-	1705	00000000000100000000000000	red	0.6-3 cm long	-	0.6	3	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	upper internodes 4-10 mm long	-	4	10	0	0	-	0	000000	-	Uppermost leaves opposite, the others alternate;      	-	-	-	blade basely attached or slightly peltate, 	0	0000	-	0	0	-	0	0000	-	0	00000000000000	-	apex emarginate with some hairs at notch, 	0	00000000000	-	106	1	hairs	base rounded or subtruncate, glabrous above, minutely hirtellous at base below; 	6274	100000000000000000000100000000000000000000000	rounded,truncate	71	0000010001000000000	glabrous,hirtellous	0	00	-	0	00000	-	-	-	-	-	0.5-0.8 x 0.5-1 cm	0.5-0.8	-	0.5	0.8	0.5-1	-	0.5	1	0	0	-	margin not ciliate, 	-	-	-	0	000	-	1	1000	ciliate	0	001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	oblately suborbicular	-	-	4306	00100000000000000001000	ob,suborbicular	00001000000000000000000000000000000000000000000	fleshy-membranous	0	00	-	petiole |, minutely hirtellous; 	-	-	-	0	0	-	0	0	-	176	010000000000000	hirtellous	0	000000	-	0.3-0.8 cm long	-	0.3	0.8	palmately 3-5-veined. 	-	3	5	0	000	-	0	0	-	0	0	-	0	0	-	0	000	-	Stem minutely hirtellous (spreading hairs 	0	00	-	0	00	-	106	000100000100	hairs,hirtellous	211	0100	spreading	0	00000000000	-	0.1 mm long	0.1	-	-	-	0	0	-	0	000	-	above 2000 m	-	2000	-	
Peperomia emarginella 	Fruits basely attached (according to Steyermark, on a short stipe), ellipsoid, 	0	0000000000000000000000000000	-	0	0	-	0	0	-	0	0000000000	-	0	0000000000	-	-	0	000	-	0	0	-	0	0	-	0	0	-	ca. 1 mm long with apical stigma	1	1	-	-	-	-	-	-	0	0	-	-	-	-	-	0	00000	-	0	0	-	0	00	-	Epiphytic or epilithic, or epiphyllous herb, creeping and rooting at nodes, glabrous or sparsely villous. 	-	-	-	0	0	-	71	0101000	glabrous,villous	22	010	creeping	-	-	-	-	Inflorescence |, single, 	-	-	-	0	0	-	0	0	-	0	000	-	floral bracts sub-orbicular to oblong. 	5123	000000100	orbicular to oblong	0	0	-	0	0000000	-	0	000	-	43	0000001000000	erect	43	00100	erect	peduncle slender, |, pinkish; 	-	-	-	0	0	-	0	0000000000000000	-	1563	000000001000	pinkish	to 1 cm long	-	-	1	000100000	terminal	0	0	-	-	0	00000	-	0	00	-	spike |, laxly flowered; 	0	00	-	0	0	-	1705	00000000000100000000000000	red	to 1.5 cm long	-	-	1.5	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves alternate, basely attached;      	-	-	-	blade |, bright green, |, 	0	0000	-	0	0	-	0	0000	-	782	00000000100000	green	apex emarginate, 	0	00000000000	-	0	0	-	base rounded or truncate, glabrous or with a few hairs; 	6392	000000000000000000000000000000000000000000001	rounded or truncate	71	0000001001000000000	glabrous,hairs	0	00	-	0	00000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	margin somewhat ciliate, 	-	-	-	0	000	-	1	1000	ciliate	5142	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100	orbicular or subreniform	-	-	5142	00000000000000000000010	orbicular or subreniform	00000000000000000000000000100000000000000000000	slightly fleshy	0	00	-	petiole |, often red, glabrous or with sparse hairs; 	-	-	-	0	0	-	0	0	-	71	001001000000000	glabrous,hairs	1705	000001	red	0.1-0.5 cm long	-	0.1	0.5	obsoletely palmately 3-veined. 	3	-	-	4306	010	ob	0	0	-	0	0	-	0	0	-	0	000	-	-	0	00	-	0	00	-	0	000000000000	-	0	0000	-	0	00000000000	-	-	-	-	-	-	0	0	-	0	000	-	from 0 to 600 m	-	0	600	
Peperomia galioides 	Fruits subbasely attached, globose, brown,      	3814	0010000000000000000000000000	globose	0	0	-	0	0	-	0	0000000000	-	285	1000000000	brown	apex oblique with subapical stigma.	4675	100	oblique	0	0	-	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	00000	-	0	0	-	0	00	-	Terrestrial, epilithic or epiphytic, cespitose herb. 	-	-	-	0	0	-	0	0000000	-	0	000	-	-	-	-	-	Inflorescence |, often in groups of 2-5; 	-	2	5	0	0	-	0	0	-	0	000	-	floral bracts rounded, glandular. 	6274	010000000	rounded	0	0	-	0	0000000	-	0	000	-	0	0000000000000	-	0	00000	-	peduncle not slender, |, minutely pubescent to glabrous, winged, green; 	-	-	-	0	0	-	391	0000000000000010	pubescent to glabrous	782	000001000000	green	0.2-1.2 cm long	-	0.2	1.2	000000001	terminal or axillary	0	0	-	-	0	00000	-	0	00	-	spike |, pale yellow to green, laxly flowered; 	0	00	-	0	0	-	1705	00010000000100000000000000	red,yellow	up to 15 cm long	-	-	15	-	0	00000	-	0	000	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	0	000000	-	Leaves in whorls of 1-4, basely attached;      	-	1	4	blade |, ciliate towards obtuse apex, 	4921	1000	obtuse	0	0	-	1	1000	ciliate	0	00000000000000	-	-	0	00000000000	-	0	0	-	base acutish, glabrous; 	0	000000000000000000000000000000000000000000000	-	71	0000000001000000000	glabrous	0	00	-	0	00000	-	-	-	-	-	0.5-3.0 x 0.2-0.6 cm	0.5-3.0	-	0.5	3.0	0.2-0.6	-	0.2	0.6	0	0	-	-	-	-	-	0	000	-	0	0000	-	0	000000000000000000000100000000000000000000000000000000000000000000010000000000000100000000000000000000	narrowly spathulate, narrowly elliptic or narrowly oblanceolate, larger towards apex of stem	-	-	4306	00000000000000000001100	ob,spathulate	10000000000000000000000000000000000000000000000	fleshy to subcoriaceous	0	00	-	petiole |, minutely pubescent; 	-	-	-	0	0	-	0	0	-	386	000000000000010	pubescent	0	000000	-	to 0.3 cm long	-	-	0.3	venation slightly obvious, palmately 3-veined. 	3	-	-	4306	010	ob	0	0	-	0	0	-	0	0	-	0	000	-	Stem minutely pubescent to glabrous, |, green or green with red spots or reddish. 	0	00	-	0	00	-	391	000000000010	pubescent to glabrous	0	0000	-	782	00000001001	green,red	10-80 cm long	-	10	80	-	0	0	-	0	000	-	2250-2500 m, 2700 m	-	2250	2500	
