-*	/fruits*	/fruits*/shape	/fruits*/shape	/fruits*/texture	/fruits*/texture	/fruits*/position	/fruits*/position	/fruits*/hairs	/fruits*/hairs	/fruits*/growth form	/fruits*/growth form	/fruits*/colour	/fruits*/colour	/fruits/apex*	/fruits/apex*/shape	/fruits/apex*/shape	/fruits/apex*/texture	/fruits/apex*/texture	/fruits/apex*/position	/fruits/apex*/position	/fruits/dimensions (merged)*	/fruits/dimensions (merged)*	/fruits/dimensions (merged)*/minimum	/fruits/dimensions (merged)*/maximum	/fruits/dimensions (merged)*/texture	/fruits/dimensions (merged)*/texture	/fruits/stigma*	/fruits/stigma*	/fruits/stigma*/minimum	/fruits/stigma*/maximum	/fruits/stigma*/shape	/fruits/stigma*/shape	/fruits/stigma*/hairs	/fruits/stigma*/hairs	/fruits/stigma*/growth form	/fruits/stigma*/growth form	/habit*	/habit*	/habit*/minimum	/habit*/maximum	/habit*/environment	/habit*/environment	/habit*/shape	/habit*/shape	/habit*/texture	/habit*/texture	/habit*/hairs	/habit*/hairs	/habit*/growth form	/habit*/growth form	/habit*/colour	/habit*/colour	/habit/height*	/habit/height*	/habit/height*/minimum	/habit/height*/maximum	/inflorescences*	/inflorescences*	/inflorescences*/minimum	/inflorescences*/maximum	/inflorescences*/shape	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/position	/inflorescences*/growth form	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences*/colour	/inflorescences/floral bracts*	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/colour	/inflorescences/floral bracts*/colour	/inflorescences/growth form*	/inflorescences/growth form*/growth form	/inflorescences/growth form*/growth form	/inflorescences/peduncle*	/inflorescences/peduncle*	/inflorescences/peduncle*/minimum	/inflorescences/peduncle*/maximum	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle*/colour	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*/minimum	/inflorescences/peduncle/length*/maximum	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/position*/position	/inflorescences/position*/colour	/inflorescences/position*/colour	/inflorescences/rachises*	/inflorescences/rachises*/hairs	/inflorescences/rachises*/hairs	/inflorescences/rachises*/colour	/inflorescences/rachises*/colour	/inflorescences/spikes*	/inflorescences/spikes*/shape	/inflorescences/spikes*/shape	/inflorescences/spikes*/growth form	/inflorescences/spikes*/growth form	/inflorescences/spikes*/colour	/inflorescences/spikes*/colour	/inflorescences/spikes/length*	/inflorescences/spikes/length*	/inflorescences/spikes/length*/minimum	/inflorescences/spikes/length*/maximum	/infructescences*	/infructescences*/growth form	/infructescences*/growth form	/infructescences*/colour	/infructescences*/colour	/infructescences/dimensions (merged)*	/infructescences/dimensions (merged)*	/infructescences/dimensions (merged)*/minimum	/infructescences/dimensions (merged)*/maximum	/infructescences/dimensions (merged)*/texture	/infructescences/dimensions (merged)*/texture	/internodes*	/internodes*	/internodes*/minimum	/internodes*/maximum	/internodes*/shape	/internodes*/shape	/internodes*/hairs	/internodes*/hairs	/internodes*/colour	/internodes*/colour	/leaves*	/leaves*	/leaves*/minimum	/leaves*/maximum	/leaves*/shape	/leaves*/shape	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/texture	/leaves/blade*/hairs	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade*/colour	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/apex*/shape	/leaves/blade/apex*/margin type	/leaves/blade/apex*/margin type	/leaves/blade/apex*/hairs	/leaves/blade/apex*/hairs	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/shape	/leaves/blade/base*/hairs	/leaves/blade/base*/hairs	/leaves/blade/base*/growth form	/leaves/blade/base*/growth form	/leaves/blade/base*/colour	/leaves/blade/base*/colour	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*/minimum	/leaves/blade/base/differential distance*/maximum	/leaves/blade/dimensions*	/leaves/blade/dimensions*	/leaves/blade/dimensions*/minimum	/leaves/blade/dimensions*/maximum	/leaves/blade/dimensions*/growth form	/leaves/blade/dimensions*/growth form	/leaves/blade/margins*	/leaves/blade/margins*	/leaves/blade/margins*/minimum	/leaves/blade/margins*/maximum	/leaves/blade/margins*/shape	/leaves/blade/margins*/shape	/leaves/blade/margins*/hairs	/leaves/blade/margins*/hairs	/leaves/blade/shape*	/leaves/blade/shape*	/leaves/blade/shape*/minimum	/leaves/blade/shape*/maximum	/leaves/blade/shape*/shape	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/texture	/leaves/blade/texture*/colour	/leaves/blade/texture*/colour	/leaves/petiole*	/leaves/petiole*	/leaves/petiole*/minimum	/leaves/petiole*/maximum	/leaves/petiole*/shape	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/texture	/leaves/petiole*/position	/leaves/petiole*/position	/leaves/petiole*/hairs	/leaves/petiole*/hairs	/leaves/petiole*/colour	/leaves/petiole*/colour	/leaves/petiole/length*	/leaves/petiole/length*	/leaves/petiole/length*/minimum	/leaves/petiole/length*/maximum	/leaves/veins*	/leaves/veins*	/leaves/veins*/minimum	/leaves/veins*/maximum	/leaves/veins*/shape	/leaves/veins*/shape	/leaves/veins*/texture	/leaves/veins*/texture	/leaves/veins*/position	/leaves/veins*/position	/leaves/veins*/hairs	/leaves/veins*/hairs	/leaves/veins*/growth form	/leaves/veins*/growth form	/leaves/veins*/colour	/leaves/veins*/colour	/stems*	/stems*/shape	/stems*/shape	/stems*/texture	/stems*/texture	/stems*/hairs	/stems*/hairs	/stems*/growth form	/stems*/growth form	/stems*/colour	/stems*/colour	/stems/length*	/stems/length*	/stems/length*/minimum	/stems/length*/maximum	/habitat*	/habitat*/environment	/habitat*/environment	/habitat*/growth form	/habitat*/growth form	/habitat*/colour	/habitat*/colour	/habitat/altitude*	/habitat/altitude*	/habitat/altitude*/minimum	/habitat/altitude*/maximum	
PIPERACEAE  	Fruits small drupes or nuts.	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Herbs, shrubs or treelets, sometimes scandent, rarely lianas. 	-	-	-	00000010000000000000001	shrub,treelet	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000000100000	scandent	000000000000000000000	-	-	-	-	-	Inflorescences |, axillary, or leaf-opposed spikes with minute flowers, solitary or few together, or occasionally spikes arranged in panicles or umbels. 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0010	axillary	00000100000000	panicles	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0	-	000000000000000000	-	000000000000000000000	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	-	-	-	-	terminal	1000	terminal	000000000000000000000	-	-	000000000000000000	-	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	Leaves simple, alternate, opposite or in whorls;      	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0	-	000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	00000000000000	-	000000000000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000000	-	000000000000000000000	-	-	-	-	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	
PEPEROMIA  	Fruits minute nuts or drupes (“berries”), (sub)basely or laterally attached, sessile or somewhat stipitate when mature, occasionally somewhat sunken in rachis, smooth or sticky, globose, ellipsoid or cylindrical,      	000000000000000000001000000000000010000000000000000001000000000000000110000	cylindric,ellipsoid,globos,sessil,stipitat	00100000000000	smooth	0100	lateral	000000000000000000	-	00100000000000	mat	000000000000000000000	-	apex obliquely scutellate or truncate, with or without a slender beak, 	000000000000000000000000000000000000000000000000000000000000010000100000010	obliqu,truncat,slender	00000000000000	-	0000	-	-	-	-	-	00000000000000	-	stigma apical, central or at base of beak.	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Small epiphytic, epilithic, or terrestrial, succulent herbs, creeping, prostrate, hanging, ascending or erect. 	-	-	-	01000100000000000000000	epiphytic,terrestrial	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000011001001	creeping,erect,ascending,hanging	000001000000000000000	ros	-	-	-	-	Inflorescences |, solitary or few together, occasionally paniculate; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000001000000000	paniculat	0000	-	00000000000000	-	000000000000000000000	-	floral bracts peltate, mainly rounded, glabrous, often glandular. 	100010000000000000000000000000000000000000000000000000000000000000000000000	rounded,peltat	00000000000000	-	0	-	000000000000000100	glabrous	000000000000000000000	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	-	-	-	-	terminal, leaf-opposed or axillary spikes	1010	axillary,terminal	000000000000000000000	-	rachis glabrous (but hairy in P. tetraphylla); 	000100000000000100	glabrous,hairy	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	Leaves alternate, opposite or in whorls or 3-7 per node;      	-	3	7	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0	-	000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	00000000000000	-	000000000000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000000	-	000000000000000000000	-	-	-	-	-	pinnately or palmately veined. 	-	-	-	000000000000000000000000000000000000000000100000000000000000000000000000000	palmately	00000000000000	-	0000	-	000000000000000000	-	00100000000000	mat	000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	-	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	
Peperomia alata 	Fruits laterally attached, globose-ovoid, reddish brown,      	000000000000010000000000000000000000000000000000000000000000000000000000000	globose-ovoid	00000000000000	-	0100	lateral	000000000000000000	-	00000000000000	-	000000000000001000100	brown,reddish	apex oblique with subapical stigma.	000000000000000000000000000000000000000000000000000000000000000000100000000	obliqu	00000000000000	-	0001	subapical	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Epiphytic, epilithic or terrestrial, glabrous herb. 	-	-	-	00000100000000000000000	terrestrial	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000100	glabrous	00000000000000	-	000000000000000000000	-	-	-	-	-	Inflorescence |, single or few together, 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0000	-	00000000000000	-	000000000000000000000	-	floral bracts rounded, glabrous, slightly glandular. 	000010000000000000000000000000000000000000000000000000000000000000000000000	rounded	00000000000000	-	0	-	000000000000000100	glabrous	000000000000000000000	-	erect	00000010000000	erect	peduncle not slender, |, green; 	-	-	-	000000000000000000000000000100000000000000000000000000000000000000000000000	not slender	000000000000000000	-	000000000000000000001	green	0.3-1.5 cm long	-	0.3	1.5	terminal or axillary	1010	axillary,terminal	000000000000000000000	-	-	000000000000000000	-	000000000000000000000	-	spike |, yellow; 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	001000000000000000000	yellow	6-14 cm long	-	6	14	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	internodes winged or ridged below nodes, green or reddish. 	-	-	-	000000010000000000000000000000000000000000000000000000010000000000000000000	 nodes,winged	000000000000000000	-	000000000000000000101	green,reddish	Leaves alternate;      	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	blade |, green above, often reddish brown beneath, |, 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	000000000000001000101	brown,green,reddish	apex acuminate, 	000000000000000000000000000000100000000000000000000000000000000000000000000	acuminat	0	-	000000000000000000	-	base acute, glabrous; 	000000000000000000000000000000000000000000000000000000000000001000000000000	acut	000000000000000100	glabrous	00000000000000	-	000000000000000000000	-	-	-	-	-	4.5-13 x 2-5 cm	-	4.5	13	00000000000000	-	margin may be ciliate towards apex, 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000010000000	ciliat	elliptic or broadly elliptic or ovate	-	-	-	010000000000000000000000000000001000000000000000000000000000000000000000000	elliptic,ovat	fleshy membranous or coriaceous	01000001001000	coriaceous,fleshy,membranous	000000000000000000000	-	petiole |, deeply grooved or winged; 	-	-	-	000000010000000000000000000000000000000000000000000000000000000000000000000	winged	00000000000000	-	0000	-	000000000000000000	-	000000000000000000000	-	0.3-3 cm long	-	0.3	3	3-5-pli- or palmately veined. 	-	3	5	000000000000000000000000000000000000000000100000000000000000000000000000000	palmately	00000000000000	-	0000	-	000000000000000000	-	00100000000000	mat	000000000000000000000	-	Stem ascending, 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000001000000	ascending	000000000000000000000	-	10-40 cm long	-	10	40	-	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	from 0 up to 1700 m	-	0	1700	
Peperomia angustata 	Fruits basely attached, ovoid to globose, beaked, blackish, often verruculose,      	000000000000000000000000000000000010000000000000000000000000000000010000000	globos,ovoid	00010000000000	verruculos	0000	-	000000000000000000	-	00000000000000	-	000000000010000000000	black	apex obliquely scutellate, 	000000000000000000000000000000000000000000000000000000000000000000100000000	obliqu	00000000000000	-	0000	-	-	-	-	-	00000000000000	-	stigma apical.	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Terrestrial, epiphytic or epilithic herb, erect, creeping or ascending, rooting at nodes. 	-	-	-	01000000000000000000000	epiphytic	000000000000000000000000000000000000000000000000000000010000000000000000000	 nodes	00000000000000	-	000000000000000000	-	00000011000001	creeping,erect,ascending	000000000000000000000	-	-	-	-	-	Inflorescence single, 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0000	-	00000000000000	-	000000000000000000000	-	floral bracts rounded to oblong, slightly glandular. 	000010000000000000000000000000000000100000000000000000000000000000000000000	oblong,rounded	00000000000000	-	0	-	000000000000000000	-	000000000000000000000	-	erect	00000010000000	erect	peduncle slender, |, glabrous or minutely pubescent, red; 	-	-	-	000000000000000000000000000000000000000000000000000000000000010000000000000	slender	100000000000000100	glabrous,minutely pubescent	000000000000010000000	red	2-3 cm long	-	2	3	terminal	1000	terminal	000000000000000000000	-	-	000000000000000000	-	000000000000000000000	-	spike |, moderately to densely flowered; 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000010000000	red	10-16 cm long	-	10	16	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	Leaves in whorls of (2-)3-4, basely attached;      	-	3	4	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	000000000000000000000	-	apex acute or acuminate, 	000000000000000000000000000000100000000000000000000000000000001000000000000	acuminat,acut	0	-	000000000000000000	-	base acutish to cuneate, glabrous; 	000000000000000000000000001000000000000000000000000000000000001000000000000	acut,cuneat	000000000000000100	glabrous	00000000000000	-	000000000000000000000	-	-	-	-	-	2-6 x 1-3 cm	-	2	6	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	rhombic to elliptic or oblanceolate	-	-	-	000000000000000000000000000000001000000001000000000000001000000000000000000	elliptic,oblanceolate,rhombic	fleshy to coriaceous	00000001001000	coriaceous,fleshy	000000000000000000000	-	petiole |, glabrous; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000100	glabrous	000000000000000000000	-	0.2-1.5 cm long	-	0.2	1.5	palmately 3-veined. 	3	-	-	000000000000000000000000000000000000000000100000000000000000000000000000000	palmately	00000000000000	-	0000	-	000000000000000000	-	00100000000000	mat	000000000000000000000	-	Stem glabrous, |, green or reddish. 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000100	glabrous	00000000000000	-	000000000000000000101	green,reddish	30-100 cm long	-	30	100	in forests, 	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	from 0 up to 2400 m	-	0	2400	
Peperomia blanda 	Fruits subbasely attached, globose to ovoid, more or less verruculose, brown,      	000000000000000000000000000000000010000000000000000000000000000000010000000	globos,ovoid	00010000000000	verruculos	0000	-	000000000000000000	-	00000000000000	-	000000000000001000000	brown	apex oblique with subapical stigma.	000000000000000000000000000000000000000000000000000000000000000000100000000	obliqu	00000000000000	-	0001	subapical	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Terrestrial, epiphytic or epilithic herb, erect or ascending from rooting base. 	-	-	-	01000000000000000000000	epiphytic	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	00000011000000	erect,ascending	000000000000000000000	-	-	-	-	-	Inflorescence |, single or few together; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0000	-	00000000000000	-	000000000000000000000	-	floral bracts rounded, glandular. 	000010000000000000000000000000000000000000000000000000000000000000000000000	rounded	00000000000000	-	0	-	000000000000000000	-	000000000000000000000	-	-	00000000000000	-	peduncle |, pubescent or crisp-pubescent; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	0.7-3.2 cm long	-	0.7	3.2	terminal or axillary	1010	axillary,terminal	000000000000000000000	-	-	000000000000000000	-	000000000000000000000	-	spike |, green, densely to laxly flowered; 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000010000001	green,red	2.5-15 cm long	-	2.5	15	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	-	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	Leaves opposite or in whorls of 3-7 (sometimes dimorphic), basely attached;      	-	3	7	000000000000000000000000000000000000000000000000000000000000000000000000000	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000000000	-	000000000000000000000	-	apex acute or somewhat acuminate, 	000000000000000000000000000000100000000000000000000000000000001000000000000	acuminat,acut	0	-	000000000000000000	-	base acute, pubescent usually on both sides; 	000000000000000000000000000000000000000000000000000000000000001000000000000	acut	000000000000000000	-	00000000000000	-	000000000000000000000	-	-	-	-	-	2-8 x 0.8-4 cm	-	2	8	00000000000000	-	margin ciliate, 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000010000000	ciliat	elliptic, narrowly elliptic, or obovate, often rhombic	-	-	-	000000100000000000000000000000001000000000000000000000001000000000000000000	elliptic,obovat,rhombic	slightly fleshy	00000000001000	fleshy	000000000000000000000	-	petiole |, pubescent; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000000000	-	000000000000000000000	-	0.2-1 cm long	-	0.2	1	palmately 3-veined. 	3	-	-	000000000000000000000000000000000000000000100000000000000000000000000000000	palmately	00000000000000	-	0000	-	000000000000000000	-	00100000000000	mat	000000000000000000000	-	Stem villous, often fuscous, green or reddish, 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	010000000000000000	villous	00000000000000	-	000000000000000000101	green,reddish	10-20 cm long	-	10	20	-	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	above 200 m, up to 1100 m	-	200	1100	
Peperomia delascioi 	Fruits stipitate pale brown, smooth, oblong-ellipsoid, |, crowned with a persistent, conic style, 	000000000000000000001000000000000000100000000000000000000000000100000100000	conic,ellipsoid,oblong,stipitat	00100000000000	smooth	0000	-	000000000000000000	-	00000000000000	-	000000000000001000000	brown	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	1-1.1 x 0.5 mm	-	1	1.1	00000000000000	-	stigma apical, mammiform.	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	00000000000000	-	Terrestrial herb, non-creeping, suberect or ascending |, not rooting at nodes. 	-	-	-	00000000000000000000000	-	000000000000000000000000000000000000000000000000000000010000000000000000000	 nodes	00000000000000	-	000000000000000000	-	00000011000001	creeping,erect,ascending	000000000000000000000	-	up to 9 cm	-	-	9	Inflorescence |, solitary; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0000	-	00000000000000	-	000000000000000000000	-	floral bracts rounded, umbonate with pale margin, 	000010000000000000000000000000000000000000000000000000000000000000000000000	rounded	00000000000000	-	0	-	000000000000000000	-	000000000000000000000	-	erect	00000010000000	erect	peduncle |, minutely hirtellous, without bracts; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000100000	hirtellous	000000000000000000000	-	0.3-0.5 cm long	-	0.3	0.5	terminal opposite the uppermost leaves	1000	terminal	000000000000000000000	-	rachis glabrous. 	000000000000000100	glabrous	000000000000000000000	-	spike with scattered flowers, 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000000000010000000	red	0.6-3 cm long	-	0.6	3	-	00000000000000	-	000000000000000000000	-	-	-	-	-	00000000000000	-	upper internodes 4-10 mm long	-	4	10	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000000000000	-	000000000000000000000	-	Uppermost leaves opposite, the others alternate;      	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	blade basely attached or slightly peltate, 	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	00000000000000	-	000000000000000000	-	000000000000000000000	-	apex emarginate with some hairs at notch, 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	0	-	000000100000000000	hairs	base rounded or subtruncate, glabrous above, minutely hirtellous at base below; 	000010000000000000000000000000000000000000000000000000000000000000000000010	rounded,truncat	000000000000100100	glabrous,hirtellous	00000000000000	-	000000000000000000000	-	-	-	-	-	0.5-0.8 x 0.5-1 cm	-	0.5	0.8	00000000000000	-	margin not ciliate, 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	000000000010000000	ciliat	oblately suborbicular	-	-	-	000000000000000000000000100000000000000000000000000000000000000000000000000	suborbicular	fleshy-membranous	01000000001000	fleshy,membranous	000000000000000000000	-	petiole |, minutely hirtellous; 	-	-	-	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	0000	-	000000000000100000	hirtellous	000000000000000000000	-	0.3-0.8 cm long	-	0.3	0.8	palmately 3-5-veined. 	-	3	5	000000000000000000000000000000000000000000100000000000000000000000000000000	palmately	00000000000000	-	0000	-	000000000000000000	-	00100000000000	mat	000000000000000000000	-	Stem minutely hirtellous (spreading hairs 	000000000000000000000000000000000000000000000000000000000000000000000000000	-	00000000000000	-	000000100000100000	hairs,hirtellous	00001000000000	spreading	000000000000000000000	-	0.1 mm long	0.1	-	-	-	00000000000000000000000	-	00000000000000	-	000000000000000000000	-	above 2000 m	-	2000	-	
